"ano";"periodo";"moeda";"key";"value";"var"
"497";"1925";1925-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";131;1.14912280701754
"498";"1925";1925-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";109;0.83206106870229
"499";"1925";1925-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";123;1.12844036697248
"500";"1925";1925-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";165;1.34146341463415
"501";"1926";1926-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";172;1.04242424242424
"502";"1926";1926-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";257;1.49418604651163
"503";"1926";1926-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";157;0.610894941634241
"504";"1926";1926-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";176;1.12101910828025
"505";"1927";1927-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";176;1
"506";"1927";1927-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";276;1.56818181818182
"507";"1927";1927-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";153;0.554347826086957
"508";"1927";1927-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";270;1.76470588235294
"509";"1928";1928-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";496;1.83703703703704
"510";"1928";1928-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";588;1.18548387096774
"511";"1928";1928-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";498;0.846938775510204
"512";"1928";1928-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";505;1.0140562248996
"513";"1929";1929-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";678;1.34257425742574
"514";"1929";1929-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";806;1.18879056047198
"515";"1929";1929-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";709;0.879652605459057
"516";"1929";1929-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";690;0.973201692524683
"517";"1930";1930-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";643;0.931884057971014
"518";"1930";1930-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";509;0.791601866251944
"519";"1930";1930-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";338;0.664047151277014
"520";"1930";1930-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";323;0.955621301775148
"521";"1931";1931-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";365;1.13003095975232
"522";"1931";1931-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";371;1.01643835616438
"523";"1931";1931-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";221;0.595687331536388
"524";"1931";1931-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";279;1.26244343891403
"525";"1932";1932-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";285;1.02150537634409
"526";"1932";1932-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";375;1.31578947368421
"527";"1932";1932-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";454;1.21066666666667
"528";"1932";1932-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";458;1.00881057268722
"529";"1933";1933-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";569;1.24235807860262
"530";"1933";1933-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";604;1.06151142355009
"531";"1933";1933-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";552;0.913907284768212
"532";"1933";1933-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";379;0.686594202898551
"533";"1934";1934-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";458;1.20844327176781
"534";"1934";1934-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";437;0.95414847161572
"535";"1934";1934-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";352;0.805491990846682
"536";"1934";1934-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";312;0.886363636363636
"537";"1935";1935-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";354;1.13461538461538
"538";"1935";1935-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";264;0.745762711864407
"539";"1935";1935-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";211;0.799242424242424
"540";"1935";1935-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";277;1.31279620853081
"541";"1936";1936-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";281;1.014440433213
"542";"1936";1936-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";230;0.818505338078292
"543";"1936";1936-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";223;0.969565217391304
"544";"1936";1936-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";211;0.946188340807175
"545";"1937";1937-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";239;1.13270142180095
"546";"1937";1937-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";237;0.99163179916318
"547";"1937";1937-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";257;1.08438818565401
"548";"1937";1937-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";399;1.55252918287938
"549";"1938";1938-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";745;1.8671679197995
"550";"1938";1938-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";678;0.91006711409396
"551";"1938";1938-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";625;0.921828908554572
"552";"1938";1938-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";554;0.8864
"553";"1939";1939-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";773;1.39530685920578
"554";"1939";1939-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";513;0.663648124191462
"555";"1939";1939-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";712;1.38791423001949
"556";"1939";1939-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";362;0.508426966292135
"557";"1940";1940-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";578;1.59668508287293
"558";"1940";1940-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";449;0.77681660899654
"559";"1940";1940-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";486;1.08240534521158
"560";"1940";1940-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";327;0.672839506172839
"561";"1941";1941-03-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";615;1.88073394495413
"562";"1941";1941-06-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";406;0.660162601626016
"563";"1941";1941-09-30;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";378;0.931034482758621
"564";"1941";1941-12-31;"Milhares de contos de réis (1.000:000$000)";"caixa_autoridades";406;1.07407407407407
"565";"1942";1942-03-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";363;0.894088669950739
"566";"1942";1942-06-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";362;0.997245179063361
"567";"1942";1942-09-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";300;0.828729281767956
"568";"1942";1942-12-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";944;3.14666666666667
"569";"1943";1943-03-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";702;0.74364406779661
"570";"1943";1943-06-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";621;0.884615384615385
"571";"1943";1943-09-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";630;1.01449275362319
"572";"1943";1943-12-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";678;1.07619047619048
"573";"1944";1944-03-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";751;1.10766961651917
"574";"1944";1944-06-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";968;1.28894806924101
"575";"1944";1944-09-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";856;0.884297520661157
"576";"1944";1944-12-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";827;0.966121495327103
"577";"1945";1945-03-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";795;0.96130592503023
"578";"1945";1945-06-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";964;1.2125786163522
"579";"1945";1945-09-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";879;0.911825726141079
"580";"1945";1945-12-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";839;0.954493742889647
"581";"1946";1946-03-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";1500;1.78784266984505
"582";"1946";1946-06-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";900;0.6
"583";"1946";1946-09-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";800;0.888888888888889
"584";"1946";1946-12-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";1000;1.25
"585";"1947";1947-03-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";1200;1.2
"586";"1947";1947-06-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";1100;0.916666666666667
"587";"1947";1947-09-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";1000;0.909090909090909
"588";"1947";1947-12-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";1100;1.1
"589";"1948";1948-03-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";1200;1.09090909090909
"590";"1948";1948-06-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";1100;0.916666666666667
"591";"1948";1948-09-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";1300;1.18181818181818
"592";"1948";1948-12-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";1200;0.923076923076923
"593";"1949";1949-03-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";1400;1.16666666666667
"594";"1949";1949-06-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";1100;0.785714285714286
"595";"1949";1949-09-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";1100;1
"596";"1949";1949-12-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";1300;1.18181818181818
"597";"1950";1950-03-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";1400;1.07692307692308
"598";"1950";1950-06-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";1100;0.785714285714286
"599";"1950";1950-09-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";1200;1.09090909090909
"600";"1950";1950-12-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";1600;1.33333333333333
"601";"1951";1951-03-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";1900;1.1875
"602";"1951";1951-06-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";1400;0.736842105263158
"603";"1951";1951-09-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";1500;1.07142857142857
"604";"1951";1951-12-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";1700;1.13333333333333
"605";"1952";1952-03-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";1700;1
"606";"1952";1952-06-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";1700;1
"607";"1952";1952-09-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";1600;0.941176470588235
"608";"1952";1952-12-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";2200;1.375
"609";"1953";1953-03-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";1300;0.590909090909091
"610";"1953";1953-06-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";1700;1.30769230769231
"611";"1953";1953-09-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";1800;1.05882352941176
"612";"1953";1953-12-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";3000;1.66666666666667
"613";"1954";1954-03-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";2200;0.733333333333333
"614";"1954";1954-06-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";1800;0.818181818181818
"615";"1954";1954-09-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";2200;1.22222222222222
"616";"1954";1954-12-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";2900;1.31818181818182
"617";"1955";1955-03-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";3200;1.10344827586207
"618";"1955";1955-06-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";2800;0.875
"619";"1955";1955-09-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";2800;1
"620";"1955";1955-12-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";4000;1.42857142857143
"621";"1956";1956-03-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";2200;0.55
"622";"1956";1956-06-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";2600;1.18181818181818
"623";"1956";1956-09-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";2500;0.961538461538462
"624";"1956";1956-12-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";3100;1.24
"625";"1957";1957-03-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";3000;0.967741935483871
"626";"1957";1957-06-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";3000;1
"627";"1957";1957-09-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";2900;0.966666666666667
"628";"1957";1957-12-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";3400;1.17241379310345
"629";"1958";1958-03-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";3300;0.970588235294118
"630";"1958";1958-06-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";3800;1.15151515151515
"631";"1958";1958-09-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";3200;0.842105263157895
"632";"1958";1958-12-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";4500;1.40625
"633";"1959";1959-03-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";4600;1.02222222222222
"634";"1959";1959-06-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";3900;0.847826086956522
"635";"1959";1959-09-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";4500;1.15384615384615
"636";"1959";1959-12-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";6100;1.35555555555556
"637";"1960";1960-03-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";7000;1.14754098360656
"638";"1960";1960-06-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";5900;0.842857142857143
"639";"1960";1960-09-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";5600;0.949152542372881
"640";"1960";1960-12-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";8600;1.53571428571429
"641";"1961";1961-03-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";9000;1.04651162790698
"642";"1961";1961-06-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";10000;1.11111111111111
"643";"1961";1961-09-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";35000;3.5
"644";"1961";1961-12-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";18000;0.514285714285714
"645";"1962";1962-03-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";18000;1
"646";"1962";1962-06-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";14000;0.777777777777778
"647";"1962";1962-09-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";22000;1.57142857142857
"648";"1962";1962-12-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";31000;1.40909090909091
"649";"1963";1963-03-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";37000;1.19354838709677
"650";"1963";1963-06-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";30000;0.810810810810811
"651";"1963";1963-09-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";39000;1.3
"652";"1963";1963-12-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";68000;1.74358974358974
"653";"1964";1964-03-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";48000;0.705882352941177
"654";"1964";1964-06-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";48000;1
"655";"1964";1964-09-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";70000;1.45833333333333
"656";"1964";1964-12-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";96000;1.37142857142857
"657";"1965";1965-03-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";164000;1.70833333333333
"658";"1965";1965-06-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";97000;0.591463414634146
"659";"1965";1965-09-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";105000;1.08247422680412
"660";"1965";1965-12-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";101000;0.961904761904762
"661";"1966";1966-03-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";135000;1.33663366336634
"662";"1966";1966-06-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";104000;0.77037037037037
"663";"1966";1966-09-30;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";126000;1.21153846153846
"664";"1966";1966-12-31;"Milhões de cruzeiros (CR$ 1.000)";"caixa_autoridades";99000;0.785714285714286
"665";"1967";1967-03-31;"Milhões de cruzeiros novos (NCr$ 1.000.000)";"caixa_autoridades";191;0.00192929292929293
"666";"1967";1967-06-30;"Milhões de cruzeiros novos (NCr$ 1.000.000)";"caixa_autoridades";70;0.366492146596859
"667";"1967";1967-09-30;"Milhões de cruzeiros novos (NCr$ 1.000.000)";"caixa_autoridades";168;2.4
"668";"1967";1967-12-31;"Milhões de cruzeiros novos (NCr$ 1.000.000)";"caixa_autoridades";140;0.833333333333333
"669";"1968";1968-03-31;"Milhões de cruzeiros novos (NCr$ 1.000.000)";"caixa_autoridades";50;0.357142857142857
"670";"1968";1968-06-30;"Milhões de cruzeiros novos (NCr$ 1.000.000)";"caixa_autoridades";57;1.14
"671";"1968";1968-09-30;"Milhões de cruzeiros novos (NCr$ 1.000.000)";"caixa_autoridades";75;1.31578947368421
"672";"1968";1968-12-31;"Milhões de cruzeiros novos (NCr$ 1.000.000)";"caixa_autoridades";130;1.73333333333333
"673";"1969";1969-03-31;"Milhões de cruzeiros novos (NCr$ 1.000.000)";"caixa_autoridades";129;0.992307692307692
"674";"1969";1969-06-30;"Milhões de cruzeiros novos (NCr$ 1.000.000)";"caixa_autoridades";137;1.06201550387597
"675";"1969";1969-09-30;"Milhões de cruzeiros novos (NCr$ 1.000.000)";"caixa_autoridades";91;0.664233576642336
"676";"1969";1969-12-31;"Milhões de cruzeiros novos (NCr$ 1.000.000)";"caixa_autoridades";187;2.05494505494505
"677";"1970";1970-03-31;"Milhões de cruzeiros novos (NCr$ 1.000.000)";"caixa_autoridades";193;1.03208556149733
"678";"1970";1970-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";168;0.870466321243523
"679";"1970";1970-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";187;1.11309523809524
"680";"1970";1970-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";262;1.40106951871658
"681";"1971";1971-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";192;0.732824427480916
"682";"1971";1971-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";253;1.31770833333333
"683";"1971";1971-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";229;0.905138339920949
"684";"1971";1971-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";252;1.10043668122271
"685";"1972";1972-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";124;0.492063492063492
"686";"1972";1972-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";241;1.94354838709677
"687";"1972";1972-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";238;0.987551867219917
"688";"1972";1972-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";332;1.39495798319328
"689";"1973";1973-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";269;0.810240963855422
"690";"1973";1973-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";311;1.15613382899628
"691";"1973";1973-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";307;0.987138263665595
"692";"1973";1973-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";766;2.49511400651466
"693";"1974";1974-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";403;0.526109660574413
"694";"1974";1974-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";531;1.31761786600496
"695";"1974";1974-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";493;0.928436911487759
"696";"1974";1974-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";1351;2.74036511156187
"697";"1975";1975-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";677;0.501110288675055
"698";"1975";1975-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";744;1.09896602658789
"699";"1975";1975-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";1026;1.37903225806452
"700";"1975";1975-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";939;0.915204678362573
"701";"1976";1976-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";1286;1.36954206602769
"702";"1976";1976-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";1056;0.821150855365474
"703";"1976";1976-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";1058;1.00189393939394
"704";"1976";1976-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";804;0.75992438563327
"705";"1977";1977-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";1121;1.39427860696517
"706";"1977";1977-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";1236;1.10258697591436
"707";"1977";1977-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";936;0.757281553398058
"708";"1977";1977-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";1084;1.15811965811966
"709";"1978";1978-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";1164;1.07380073800738
"710";"1978";1978-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";1129;0.969931271477663
"711";"1978";1978-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";1129;1
"712";"1978";1978-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";1565;1.38618246235607
"713";"1979";1979-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";1085;0.693290734824281
"714";"1979";1979-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";1340;1.23502304147465
"715";"1979";1979-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";2186;1.63134328358209
"716";"1979";1979-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";3590;1.64226898444648
"717";"1980";1980-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";5944;1.65571030640669
"718";"1980";1980-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";4189;0.704744279946164
"719";"1980";1980-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";5947;1.41967056576749
"720";"1980";1980-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";6028;1.01362031276274
"721";"1981";1981-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";7953;1.31934306569343
"722";"1981";1981-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";6711;0.843832516031686
"723";"1981";1981-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";15611;2.32618089703472
"724";"1981";1981-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";2846;0.182307347383255
"725";"1982";1982-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";28449;9.99613492621223
"726";"1982";1982-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";16568;0.582375478927203
"727";"1982";1982-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";15375;0.927993722839208
"728";"1982";1982-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";18004;1.1709918699187
"729";"1983";1983-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";18567;1.03127082870473
"730";"1983";1983-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";43194;2.32638552270157
"731";"1983";1983-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";27117;0.62779552715655
"732";"1983";1983-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";26011;0.959213777335251
"733";"1984";1984-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";93000;3.57541040329092
"734";"1984";1984-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";57000;0.612903225806452
"735";"1984";1984-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";53000;0.929824561403509
"736";"1984";1984-12-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";246000;4.64150943396226
"737";"1985";1985-03-31;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";142000;0.577235772357724
"738";"1985";1985-06-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";152000;1.07042253521127
"739";"1985";1985-09-30;"Milhões de cruzeiros (Cr$ 1.000.000)";"caixa_autoridades";694000;4.56578947368421
